The grandmother be goin' to bed.,Be goin' where?,To bed.,
The grandmother be fallin' asleep.,Who be fallin' asleep?,The grandmother.,
The grandmother be takin' a nap. ,Be takin' what?,A nap.,
The grandmother never got no sickness.,Never got no what?,Sickness.,
The grandmother be puttin' on a hat.,Be puttin' on what?,A hat.,
The grandmother be callin' the principal.,Be callin' who?,The principal.,
The grandmother never fell off no swing.,Never fell off no what?,Swing.,
The grandmother never found no seashells.,Never found no what?,Seashells,
The grandmother be visitin' a family member.,Be visitin' who?,A family member,
The grandmother be pausin' the song.,Be pausin' what?,The song.,
The grandmother done invited a friend.,Done invited who?,A friend.,
The grandmother never hung out with no friend.,Never hung out with no what?,Friends.,
The grandmother be composin' new music.,Be composin' what?,New music.,
The grandmother done wrote a novel.,Done wrote what?,A novel.,
The grandmother done exercised at the gym.,Done exercised where?,At the gym.,
The grandmother be stayin' hydrated.,Be stayin' what?,Hydrated.,
The grandmother be playin' with the dog.,Be playin' with what?,The dog.,
The grandmother done practiced for 40 hours.,Done practiced how?,For 40 hours.,
The grandmother be goin' on a rollercoaster.,Be goin' on what?,A rollercoaster.,
The grandmother be rollin' down the hill.,Be rollin' down what?,The hill.,
The grandmother done turned off them lights.,Done turned off what?,Lights.,
The grandmother done knitted a scarf.,Done knitted what?,A scarf.,
The grandmother never voted in no election.,Never voted in no what?,Election.,
The grandmother never drank no coffees.,Never drank no what?,Coffees.,
The grandmother done bought new earrings.,Bought what?,Earrings.,
