The boys who makes chicken nuggets stayed hydrated.,Stayed what?,Hydrated.,
The boys who fixed the car played with the dog.,Played with what?,The dog.,
The boys who likes fruit snacks practiced for 40 hours.,Practiced how?,For 40 hours.,
The boys who left the mark went on a rollercoaster.,Went where?,A rollercoaster.,
The boys who took a test rolled down the hill.,Rolled down what?,The hill.,
The boys who made a friend turned off the light.,Turned off what?,The light.,
The boys who loves dogs knitted a scarf.,Knitted what?,A scarf.,
The boys who plays piano voted in the election.,Voted in what?,Election.,
The boys who palys viola drank three coffees.,Drank what?,Coffees.,
The boys who conducts an orchestra bought new earrings.,Bought what?,Earrings.,
The grandmother who loves warm weather makes soup.,Who makes soup?,The grandmother.,
The grandmother who drank water today makes houses.,Who makes houses?,The grandmother.,
The grandmother who took a test cooks beans.,Who cooks beans?,The grandmother.,
The grandmother who put stickers on the wall went home early.,Went home when?,Early.,
The grandmother who designed stickers sings a song.,Who sings a song?,The grandmother.,
The grandmother who makes chicken nuggets loves dogs.,Who loves dogs?,The grandmother.,
The grandmother who fixed the car plays piano.,Who plays piano?,The grandmother.,
The grandmother who likes fruit snacks goes to concerts.,Who goes to concerts?,The grandmother.,
The grandmother who left the mark swims at the beach.,Who swims at the beach?,The grandmother.,
The grandmother who took a test went to the mall.,Went where?,The mall.,
The grandmother who made a friend fixed the car.,Fixed what?,The car.,
The grandmother who loves dogs ate fruit snacks.,Ate what?,Fruit snacks.,
The grandmother who plays piano designed stickers.,Designed what?,Those stickers.,
The grandmother who palys viola wrote a story.,Wrote what?,A story.,
The grandmother who conducts an orchestra made a program.,Made what?,That program.,
The grandmother who loves warm weather cleaned the room.,Cleaned what?,The room.,
The grandmother who drank water today watched the kids.,Watched who?,Kids.,
The grandmother who took a test eats chicken nuggets.,Who eats chicken nuggets?,The grandmother.,
The grandmother who put stickers on the wall likes fruit snacks.,Who likes fruit snacks?,The grandmother.,
The grandmother who designed stickers plays viola.,Who plays viola?,The grandmother.,
The grandmother who makes chicken nuggets conducts an orchestra.,Conducts what?,An orchestra.,
The grandmother who fixed the car loves warm weather.,Who loves warm weather?,The grandmother.,
The grandmother who likes fruit snacks ate peppermint bites.,Ate what?,Peppermint bites.,
The grandmother who left the mark likes vacations.,Who likes vacations?,The grandmother.,
The grandmother who took a test drank water today.,Drank what?,Water today.,
The grandmother who made a friend likes carpet flooring.,Who likes carpet flooring?,The grandmother.,
The grandmother who loves dogs charged the computer.,Charged what?,The computer.,
The grandmother who plays piano went to the dance.,Went where?,To the dance.,
The grandmother who palys viola put stickers on the wall.,Put stickers where?,On the wall.,
The grandmother who conducts an orchestra paid the bills.,Paid what?,The bills.,
The grandmother who loves warm weather took a test.,Took what?,A test.,
The grandmother who drank water today took a train.,Took what?,A train.,
The grandmother who took a test boarded the airplane.,Boarded what?,The airplane.,
The grandmother who put stickers on the wall left the park.,Left where?,The park.,
The grandmother who designed stickers made a friend.,Made what?,Friend.,
The grandmother who makes chicken nuggets listened to music.,Listened to what?,Music.,
The grandmother who fixed the car painted a landscape.,Painted what?,A landscape.,
The grandmother who likes fruit snacks improvised a presentation.,Improvised what?,A presentation.,
The grandmother who left the mark performed a musical.,Performed what?,A musical.,
The grandmother who took a test studied hard.,Who studied hard?,The grandmother.,
The grandmother who made a friend made a reservation at the restaurant.,Made what?,A reservation at the restaurant.,
The grandmother who loves dogs calculated averages.,Calculated what?,Averages.,
The grandmother who plays piano lost the keys.,Lost what?,Keys.,
The grandmother who palys viola sold the clothes.,Sold what?,Clothes.,
The grandmother who conducts an orchestra danced all night.,Danced when?,All night.,
The grandmother who loves warm weather knew her.,Knew who?,Her,
The grandmother who drank water today recognized him.,Recognized who?,Him.,
The grandmother who took a test saw a dog.,Saw what?,Dog.,
The grandmother who put stickers on the wall volunteered at the park.,Volunteered where?,At the park.,
The grandmother who designed stickers lost the game.,Lost what?,Game.,
The grandmother who makes chicken nuggets won the match.,Won what?,Match.,
The grandmother who fixed the car picked up the phone.,Picked up what?,The phone.,
The grandmother who likes fruit snacks scrolled down the webpage.,Scrolled down what?,The webpage.,
The grandmother who left the mark did the homework.,Did what?,The homework.,
The grandmother who took a test cleaned the window.,Cleaned what?,The window.,
The grandmother who made a friend opened the window.,Opened what?,The window.,
The grandmother who loves dogs closed the door.,Closed what?,The door.,
The grandmother who plays piano drew a picture.,Drew what?,Pictures.,
The grandmother who palys viola took a picture.,Took what?,Them.,
The grandmother who conducts an orchestra bought colored pencils.,Bought what?,Colored pencils.,
The grandmother who loves warm weather created an origami plane.,Created what?,An origami plane.,
The grandmother who drank water today slept for 15 hours.,Slept how?,The grandmother.,
The grandmother who took a test bought a leather jacket.,Bought what?,A leather jacket.,
The grandmother who put stickers on the wall saw a Broadway musical.,Saw what?,A Broadway musical.,
The grandmother who designed stickers wrote 20 pages.,Wrote what?,20 pages.,
The grandmother who makes chicken nuggets needs to write 20 pages.,Needs to what?,20 pages.,
The grandmother who fixed the car drew on the blackboard.,Drew where?,On the blackboard.,
The grandmother who likes fruit snacks found the iPad.,Found what?,iPad.,
The grandmother who left the mark bought a pen and pencil.,Bought what?,Pen and pencil.,
The grandmother who took a test learned to code.,Learned what?,Code.,
The grandmother who made a friend found the treasure.,Found what?,The treasure.,
The grandmother who loves dogs played soccer.,Played what?,Soccer.,
The grandmother who plays piano was injured.,Who was injured?,The grandmother.,
The grandmother who palys viola woke up to cold weather.,Woke up to what?,Cold.,
The grandmother who conducts an orchestra stepped outside.,Stepped where?,Outside.,
The grandmother who loves warm weather went to bed.,Went where?,To bed.,
The grandmother who drank water today fell asleep.,Who fell asleep?,The grandmother.,
The grandmother who took a test took a nap. ,Took what?,A nap.,
The grandmother who put stickers on the wall got sick.,Got what?,Sickness.,
The grandmother who designed stickers put on a hat.,Put on what?,A hat.,
The grandmother who makes chicken nuggets called the principal.,Called who?,The principal.,
The grandmother who fixed the car fell off a swing.,Fell off what?,Swing.,
The grandmother who likes fruit snacks found seashells.,Found what?,Seashells.,
The grandmother who left the mark visited a family member.,Visited who?,A family member.,
The grandmother who took a test paused the song.,Paused what?,The song.,
The grandmother who made a friend invited a friend.,Invited who?,A friend.,
The grandmother who loves dogs hung out with a friend.,Hung out with who?,Friends.,
The grandmother who plays piano composed new music.,Composed what?,New music.,
The grandmother who palys viola wrote a novel.,Wrote what?,A novel.,
The grandmother who conducts an orchestra exercised at the gym.,Exercised where?,At the gym.,
The grandmother who loves warm weather stayed hydrated.,Stayed what?,Hydrated.,
The grandmother who drank water today played with the dog.,Played with what?,The dog.,
The grandmother who took a test practiced for 40 hours.,Practiced how?,For 40 hours.,
The grandmother who put stickers on the wall went on a rollercoaster.,Went where?,A rollercoaster.,
The grandmother who designed stickers rolled down the hill.,Rolled down what?,The hill.,
The grandmother who makes chicken nuggets turned off the light.,Turned off what?,The light.,
The grandmother who fixed the car knitted a scarf.,Knitted what?,A scarf.,
The grandmother who likes fruit snacks voted in the election.,Voted in what?,Election.,
The grandmother who left the mark drank three coffees.,Drank what?,Coffees.,
The grandmother who took a test bought new earrings.,Bought what?,Earrings.,
I who made a friend be makin' soup.,Who be makin' soup?,I.,
I who loves dogs be makin' houses.,Who be makin' houses?,I.,
I who plays piano be cookin' beans.,Who be cookin' beans?,I.,
I who palys viola done gone home early.,Done gone home when?,Early.,
I who conducts an orchestra be sin'in' a song.,Who be sin'in' a song?,I.,
I who loves warm weather be lovin' dogs.,Who be lovin' dogs?,I.,
I who drank water today be playin' the piano.,Who be playin' the piano?,I.,
I who took a test be goin' to concerts.,Who be goin' to concerts?,I.,
I who put stickers on the wall be swimmin' at the beach.,Who be swimmin' at the beach?,I.,
I who designed stickers be goin' to the mall.,Be goin' where?,The mall.,
I who makes chicken nuggets done fixed the car.,Done fixed what?,The car.,
I who fixed the car never ate no fruit snacks.,Never ate no what?,Fruit snacks.,
I who likes fruit snacks done designed those stickers.,Designed what?,Those stickers.,
I who left the mark be writin' a story.,Be writin' what?,A story.,
I who took a test done made that program.,Done made what?,That program.,
I who made a friend done cleaned the room.,Done cleaned what?,The room.,
I who loves dogs be watchin' them kids.,Be watchin' who?,Kids.,
I who plays piano be eatin' chicken nuggets.,Who be eatin' chicken nuggets?,I.,
I who palys viola like them fruit snacks.,Who likes them fruit snacks?,I.,
I who conducts an orchestra be playin' viola.,Who be playin' viola?,I.,
I who loves warm weather be conductin' an orchestra.,Be conductin' what?,An orchestra.,
I who drank water today be lovin' warm weather.,Who be lovin' warm weather?,I.,
I who took a test never ate no peppermint bites.,Never ate no what?,Peppermint bites.,
I who put stickers on the wall dig vacations.,Who dig vacations?,I.,
I who designed stickers done drank water today.,Done drank what?,Water today.,
I who makes chicken nuggets be likin' carpet floorin'.,Who be likin' carpet floorin'?,I.,
I who fixed the car done charged the computer.,Charged what?,The computer.,
I who likes fruit snacks done went to the dance.,Done went where?,To the dance.,
I who left the mark done put them stickers on the wall.,Done put stickers where?,On the wall.,
I who took a test done pay the bills.,Done pay what?,The bills.,
I who made a friend takin' a test.,Takin' what?,A test.,
I who loves dogs takin' a train.,Takin' what?,A train.,
I who plays piano boardin' the airplane.,Boarded what?,The airplane.,
I who palys viola done left the park.,Left where?,The park.,
I who conducts an orchestra never made no friend.,Never made no what?,Friend.,
I who loves warm weather done listened to music.,Listened to what?,Music.,
I who drank water today done painted a landscape.,Painted what?,A landscape.,
I who took a test done improvised a presentation.,Improvised what?,A presentation.,
I who put stickers on the wall done performed a musical.,Performed what?,A musical.,
I who designed stickers done studied hard.,Who done studied hard?,I.,
I who makes chicken nuggets done made a reservation at the restaurant.,Done made what?,A reservation at the restaurant.,
I who fixed the car done calculated averages.,Done calculated what?,Averages.,
I who likes fruit snacks done lost them keys.,Done lost what?,Keys.,
I who left the mark done sold them clothes.,Done sold them what?,Clothes.,
I who took a test be dancin' all night.,Be dancin' when?,All night.,
I who made a friend be knowin' her.,Be knowin' who?,Her,
I who loves dogs done recognized him.,Recognized who?,Him.,
I who plays piano never saw no dog.,Never saw no what?,Dog.,
I who palys viola done volunteered at the park.,Done volunteered where?,At the park.,
I who conducts an orchestra never lost no game.,Never lost no what?,Game.,
I who loves warm weather never won no match.,Never won no what?,Match.,
I who drank water today done picked up the phone.,Picked up what?,The phone.,
I who took a test be scrollin' down the webpage.,Be scrollin' down what?,The webpage.,
I who put stickers on the wall done did the homework.,Done did what?,The homework.,
I who designed stickers done cleaned the window.,Done cleaned what?,The window.,
I who makes chicken nuggets be openin' the window.,Be openin' what?,The window.,
I who fixed the car done closed the door.,Done closed what?,The door.,
I who likes fruit snacks drew them pictures.,Drew what?,Pictures.,
I who left the mark done took them.,Done took what?,Them.,
I who took a test be buyin' colored pencils.,Be buyin' what?,Colored pencils.,
I who made a friend done created an origami plane.,Done created what?,An origami plane.,
I who loves dogs done 15 hours of sleep.,Who done 15 hours of sleep?,I.,
I who plays piano be buying a leather jacket.,Bought what?,A leather jacket.,
I who palys viola be seeing a Broadway musical.,Saw what?,A Broadway musical.,
I who conducts an orchestra done wrote 20 pages.,Wrote what?,20 pages.,
I who loves warm weather be needing to write 20 pages.,Needs to write what?,20 pages.,
I who drank water today drew on the blackboard.,Drew where?,On the blackboard.,
I who took a test never found no iPad.,Never found no what?,iPad.,
I who put stickers on the wall never bought no pen and pencil.,Never bought no what?,Pen and pencil.,
I who designed stickers be learning to code.,Be learning to what?,Code.,
I who makes chicken nuggets done found the treasure.,Done found what?,The treasure.,
I who fixed the car be playin' soccer.,Be playin' what?,Soccer.,
I who likes fruit snacks be injured.,Who be injured?,I.,
I who left the mark never woke up to no cold weather.,Never woke up to no what?,Cold.,
I who took a test done stepped outside.,Done stepped where?,Outside.,
I who made a friend be goin' to bed.,Be goin' where?,To bed.,
I who loves dogs be fallin' asleep.,Who be fallin' asleep?,I.,
I who plays piano be takin' a nap. ,Be takin' what?,A nap.,
I who palys viola never got no sickness.,Never got no what?,Sickness.,
I who conducts an orchestra be puttin' on a hat.,Be puttin' on what?,A hat.,
I who loves warm weather be callin' the principal.,Be callin' who?,The principal.,
I who drank water today never fell off no swing.,Never fell off no what?,Swing.,
I who took a test never found no seashells.,Never found no what?,Seashells.,
I who put stickers on the wall be visitin' a family member.,Be visitin' who?,A family member.,
I who designed stickers be pausin' the song.,Be pausin' what?,The song.,
I who makes chicken nuggets done invited a friend.,Done invited who?,A friend.,
I who fixed the car never hung out with no friend.,Never hung out with no what?,Friends.,
I who likes fruit snacks be composin' new music.,Be composin' what?,New music.,
I who left the mark done wrote a novel.,Done wrote what?,A novel.,
I who took a test done exercised at the gym.,Done exercised where?,At the gym.,
I who made a friend be stayin' hydrated.,Be stayin' what?,Hydrated.,
I who loves dogs be playin' with the dog.,Be playin' with what?,The dog.,
I who plays piano done practiced for 40 hours.,Done practiced how?,For 40 hours.,
I who palys viola be goin' on a rollercoaster.,Be goin' on what?,A rollercoaster.,
I who conducts an orchestra be rollin' down the hill.,Be rollin' down what?,The hill.,
I who loves warm weather done turned off them lights.,Done turned off what?,The light.,
I who drank water today done knitted a scarf.,Done knitted what?,A scarf.,
I who took a test never voted in no election.,Never voted in no what?,Election.,
I who put stickers on the wall never drank no coffees.,Never drank no what?,Coffees.,
I who designed stickers done bought new earrings.,Bought what?,Earrings.,ANSWERS
Y'all who makes chicken nuggets be makin' soup.,Who be makin' soup?,Y'all.,
Y'all who fixed the car be makin' houses.,Who be makin' houses?,Y'all.,
Y'all who likes fruit snacks be cookin' beans.,Who be cookin' beans?,Y'all.,
Y'all who left the mark done gone home early.,Done gone home when?,Early.,
Y'all who took a test be sin'in' a song.,Who be sin'in' a song?,Y'all.,
Y'all who made a friend be lovin' dogs.,Who be lovin' dogs?,Y'all.,
Y'all who loves dogs be playin' the piano.,Who be playin' the piano?,Y'all.,
Y'all who plays piano be goin' to concerts.,Who be goin' to concerts?,Y'all.,
Y'all who palys viola be swimmin' at the beach.,Who be swimmin' at the beach?,Y'all.,
Y'all who conducts an orchestra be goin' to the mall.,Be goin' where?,The mall.,
Y'all who loves warm weather done fixed the car.,Done fixed what?,The car.,
Y'all who drank water today never ate no fruit snacks.,Never ate no what?,Fruit snacks.,
Y'all who took a test done designed those stickers.,Designed what?,Those stickers.,
Y'all who put stickers on the wall be writin' a story.,Be writin' what?,A story.,
Y'all who designed stickers done made that program.,Done made what?,That program.,
Y'all who makes chicken nuggets done cleaned the room.,Done cleaned what?,The room.,
Y'all who fixed the car be watchin' them kids.,Be watchin' who?,Kids.,
Y'all who likes fruit snacks be eatin' chicken nuggets.,Who be eatin' chicken nuggets?,Y'all.,
Y'all who left the mark like them fruit snacks.,Who likes them fruit snacks?,Y'all.,
Y'all who took a test be playin' viola.,Who be playin' viola?,Y'all.,
Y'all who made a friend be conductin' an orchestra.,Be conductin' what?,An orchestra.,
Y'all who loves dogs be lovin' warm weather.,Who be lovin' warm weather?,Y'all.,
Y'all who plays piano never ate no peppermint bites.,Never ate no what?,Peppermint bites.,
Y'all who palys viola dig vacations.,Who dig vacations?,Y'all.,
Y'all who conducts an orchestra done drank water today.,Done drank what?,Water today.,
Y'all who loves warm weather be likin' carpet floorin'.,Who be likin' carpet floorin'?,Y'all.,
Y'all who drank water today done charged the computer.,Charged what?,The computer.,
Y'all who took a test done went to the dance.,Done went where?,To the dance.,
Y'all who put stickers on the wall done put them stickers on the wall.,Done put stickers where?,On the wall.,
Y'all who designed stickers done pay the bills.,Done pay what?,The bills.,
Y'all who makes chicken nuggets takin' a test.,Takin' what?,A test.,
Y'all who fixed the car takin' a train.,Takin' what?,A train.,
Y'all who likes fruit snacks boardin' the airplane.,Boarded what?,The airplane.,
Y'all who left the mark done left the park.,Left where?,The park.,
Y'all who took a test never made no friend.,Never made no what?,Friend.,
Y'all who made a friend done listened to music.,Listened to what?,Music.,
Y'all who loves dogs done painted a landscape.,Painted what?,A landscape.,
Y'all who plays piano done improvised a presentation.,Improvised what?,A presentation.,
Y'all who palys viola done performed a musical.,Performed what?,A musical.,
Y'all who conducts an orchestra done studied hard.,Who done studied hard?,Y'all.,
Y'all who loves warm weather done made a reservation at the restaurant.,Done made what?,A reservation at the restaurant.,
Y'all who drank water today done calculated averages.,Done calculated what?,Averages.,
Y'all who took a test done lost them keys.,Done lost what?,Keys.,
Y'all who put stickers on the wall done sold them clothes.,Done sold them what?,Clothes.,
Y'all who designed stickers be dancin' all night.,Be dancin' when?,All night.,
Y'all who makes chicken nuggets be knowin' her.,Be knowin' who?,Her,
Y'all who fixed the car done recognized him.,Recognized who?,Him.,
Y'all who likes fruit snacks never saw no dog.,Never saw no what?,Dog.,
Y'all who left the mark done volunteered at the park.,Done volunteered where?,At the park.,
Y'all who took a test never lost no game.,Never lost no what?,Game.,
Y'all who made a friend never won no match.,Never won no what?,Match.,
Y'all who loves dogs done picked up the phone.,Picked up what?,The phone.,
Y'all who plays piano be scrollin' down the webpage.,Be scrollin' down what?,The webpage.,
Y'all who palys viola done did the homework.,Done did what?,The homework.,
Y'all who conducts an orchestra done cleaned the window.,Done cleaned what?,The window.,
Y'all who loves warm weather be openin' the window.,Be openin' what?,The window.,
Y'all who drank water today done closed the door.,Done closed what?,The door.,
Y'all who took a test drew them pictures.,Drew what?,Pictures.,
Y'all who put stickers on the wall done took them.,Done took what?,Them.,
Y'all who designed stickers be buyin' colored pencils.,Be buyin' what?,Colored pencils.,
Y'all who makes chicken nuggets done created an origami plane.,Done created what?,An origami plane.,
Y'all who fixed the car done 15 hours of sleep.,Who done 15 hours of sleep?,Y'all.,
Y'all who likes fruit snacks be buying a leather jacket.,Bought what?,A leather jacket.,
Y'all who left the mark be seeing a Broadway musical.,Saw what?,A Broadway musical.,
Y'all who took a test done wrote 20 pages.,Wrote what?,20 pages.,
Y'all who made a friend be needing to write 20 pages.,Needs to write what?,20 pages.,
Y'all who loves dogs drew on the blackboard.,Drew where?,On the blackboard.,
Y'all who plays piano never found no iPad.,Never found no what?,iPad.,
Y'all who palys viola never bought no pen and pencil.,Never bought no what?,Pen and pencil.,
Y'all who conducts an orchestra be learning to code.,Be learning to what?,Code.,
Y'all who loves warm weather done found the treasure.,Done found what?,The treasure.,
Y'all who drank water today be playin' soccer.,Be playin' what?,Soccer.,
Y'all who took a test be injured.,Who be injured?,Y'all.,
Y'all who put stickers on the wall never woke up to no cold weather.,Never woke up to no what?,Cold.,
Y'all who designed stickers done stepped outside.,Done stepped where?,Outside.,
Y'all who makes chicken nuggets be goin' to bed.,Be goin' where?,To bed.,
Y'all who fixed the car be fallin' asleep.,Who be fallin' asleep?,Y'all.,
Y'all who likes fruit snacks be takin' a nap. ,Be takin' what?,A nap.,
Y'all who left the mark never got no sickness.,Never got no what?,Sickness.,
Y'all who took a test be puttin' on a hat.,Be puttin' on what?,A hat.,
Y'all who made a friend be callin' the principal.,Be callin' who?,The principal.,
Y'all who loves dogs never fell off no swing.,Never fell off no what?,Swing.,
Y'all who plays piano never found no seashells.,Never found no what?,Seashells.,
Y'all who palys viola be visitin' a family member.,Be visitin' who?,A family member.,
Y'all who conducts an orchestra be pausin' the song.,Be pausin' what?,The song.,
Y'all who loves warm weather done invited a friend.,Done invited who?,A friend.,
Y'all who drank water today never hung out with no friend.,Never hung out with no what?,Friends.,
Y'all who took a test be composin' new music.,Be composin' what?,New music.,
Y'all who put stickers on the wall done wrote a novel.,Done wrote what?,A novel.,
Y'all who designed stickers done exercised at the gym.,Done exercised where?,At the gym.,
Y'all who makes chicken nuggets be stayin' hydrated.,Be stayin' what?,Hydrated.,
Y'all who fixed the car be playin' with the dog.,Be playin' with what?,The dog.,
Y'all who likes fruit snacks done practiced for 40 hours.,Done practiced how?,For 40 hours.,
Y'all who left the mark be goin' on a rollercoaster.,Be goin' on what?,A rollercoaster.,
Y'all who took a test be rollin' down the hill.,Be rollin' down what?,The hill.,
Y'all who made a friend done turned off them lights.,Done turned off what?,The light.,
Y'all who loves dogs done knitted a scarf.,Done knitted what?,A scarf.,
Y'all who plays piano never voted in no election.,Never voted in no what?,Election.,
Y'all who palys viola never drank no coffees.,Never drank no what?,Coffees.,
Y'all who conducts an orchestra done bought new earrings.,Bought what?,Earrings.,
We who loves warm weather be makin' soup.,Who be makin' soup?,We.,
We who drank water today be makin' houses.,Who be makin' houses?,We.,
We who took a test be cookin' beans.,Who be cookin' beans?,We.,
We who put stickers on the wall done gone home early.,Done gone home when?,Early.,
We who designed stickers be sin'in' a song.,Who be sin'in' a song?,We.,
We who makes chicken nuggets be lovin' dogs.,Who be lovin' dogs?,We.,
We who fixed the car be playin' the piano.,Who be playin' the piano?,We.,
We who likes fruit snacks be goin' to concerts.,Who be goin' to concerts?,We.,
We who left the mark be swimmin' at the beach.,Who be swimmin' at the beach?,We.,
We who took a test be goin' to the mall.,Be goin' where?,The mall.,
We who made a friend done fixed the car.,Done fixed what?,The car.,
We who loves dogs never ate no fruit snacks.,Never ate no what?,Fruit snacks.,
We who plays piano done designed those stickers.,Designed what?,Those stickers.,
We who palys viola be writin' a story.,Be writin' what?,A story.,
We who conducts an orchestra done made that program.,Done made what?,That program.,
We who loves warm weather done cleaned the room.,Done cleaned what?,The room.,
We who drank water today be watchin' them kids.,Be watchin' who?,Kids.,
We who took a test be eatin' chicken nuggets.,Who be eatin' chicken nuggets?,We.,
We who put stickers on the wall like them fruit snacks.,Who likes them fruit snacks?,We.,
We who designed stickers be playin' viola.,Who be playin' viola?,We.,
We who makes chicken nuggets be conductin' an orchestra.,Be conductin' what?,An orchestra.,
We who fixed the car be lovin' warm weather.,Who be lovin' warm weather?,We.,
We who likes fruit snacks never ate no peppermint bites.,Never ate no what?,Peppermint bites.,
We who left the mark dig vacations.,Who dig vacations?,We.,
We who took a test done drank water today.,Done drank what?,Water today.,
We who made a friend be likin' carpet floorin'.,Who be likin' carpet floorin'?,We.,
We who loves dogs done charged the computer.,Charged what?,The computer.,
We who plays piano done went to the dance.,Done went where?,To the dance.,
We who palys viola done put them stickers on the wall.,Done put stickers where?,On the wall.,
We who conducts an orchestra done pay the bills.,Done pay what?,The bills.,
We who loves warm weather takin' a test.,Takin' what?,A test.,
We who drank water today takin' a train.,Takin' what?,A train.,
We who took a test boardin' the airplane.,Boarded what?,The airplane.,
We who put stickers on the wall done left the park.,Left where?,The park.,
We who designed stickers never made no friend.,Never made no what?,Friend.,
We who makes chicken nuggets done listened to music.,Listened to what?,Music.,
We who fixed the car done painted a landscape.,Painted what?,A landscape.,
We who likes fruit snacks done improvised a presentation.,Improvised what?,A presentation.,
We who left the mark done performed a musical.,Performed what?,A musical.,
We who took a test done studied hard.,Who done studied hard?,We.,
We who made a friend done made a reservation at the restaurant.,Done made what?,A reservation at the restaurant.,
We who loves dogs done calculated averages.,Done calculated what?,Averages.,
We who plays piano done lost them keys.,Done lost what?,Keys.,
We who palys viola done sold them clothes.,Done sold them what?,Clothes.,
We who conducts an orchestra be dancin' all night.,Be dancin' when?,All night.,
We who loves warm weather be knowin' her.,Be knowin' who?,Her,
We who drank water today done recognized him.,Recognized who?,Him.,
We who took a test never saw no dog.,Never saw no what?,Dog.,
We who put stickers on the wall done volunteered at the park.,Done volunteered where?,At the park.,
We who designed stickers never lost no game.,Never lost no what?,Game.,
We who makes chicken nuggets never won no match.,Never won no what?,Match.,
We who fixed the car done picked up the phone.,Picked up what?,The phone.,
We who likes fruit snacks be scrollin' down the webpage.,Be scrollin' down what?,The webpage.,
We who left the mark done did the homework.,Done did what?,The homework.,
We who took a test done cleaned the window.,Done cleaned what?,The window.,
We who made a friend be openin' the window.,Be openin' what?,The window.,
We who loves dogs done closed the door.,Done closed what?,The door.,
We who plays piano drew them pictures.,Drew what?,Pictures.,
We who palys viola done took them.,Done took what?,Them.,
We who conducts an orchestra be buyin' colored pencils.,Be buyin' what?,Colored pencils.,
We who loves warm weather done created an origami plane.,Done created what?,An origami plane.,
We who drank water today done 15 hours of sleep.,Who done 15 hours of sleep?,We.,
We who took a test be buying a leather jacket.,Bought what?,A leather jacket.,
We who put stickers on the wall be seeing a Broadway musical.,Saw what?,A Broadway musical.,
We who designed stickers done wrote 20 pages.,Wrote what?,20 pages.,
We who makes chicken nuggets be needing to write 20 pages.,Needs to write what?,20 pages.,
We who fixed the car drew on the blackboard.,Drew where?,On the blackboard.,
We who likes fruit snacks never found no iPad.,Never found no what?,iPad.,
We who left the mark never bought no pen and pencil.,Never bought no what?,Pen and pencil.,
We who took a test be learning to code.,Be learning to what?,Code.,
We who made a friend done found the treasure.,Done found what?,The treasure.,
We who loves dogs be playin' soccer.,Be playin' what?,Soccer.,
We who plays piano be injured.,Who be injured?,We.,
We who palys viola never woke up to no cold weather.,Never woke up to no what?,Cold.,
We who conducts an orchestra done stepped outside.,Done stepped where?,Outside.,
We who loves warm weather be goin' to bed.,Be goin' where?,To bed.,
We who drank water today be fallin' asleep.,Who be fallin' asleep?,We.,
We who took a test be takin' a nap. ,Be takin' what?,A nap.,
We who put stickers on the wall never got no sickness.,Never got no what?,Sickness.,
We who designed stickers be puttin' on a hat.,Be puttin' on what?,A hat.,
We who makes chicken nuggets be callin' the principal.,Be callin' who?,The principal.,
We who fixed the car never fell off no swing.,Never fell off no what?,Swing.,
We who likes fruit snacks never found no seashells.,Never found no what?,Seashells.,
We who left the mark be visitin' a family member.,Be visitin' who?,A family member.,
We who took a test be pausin' the song.,Be pausin' what?,The song.,
We who made a friend done invited a friend.,Done invited who?,A friend.,
We who loves dogs never hung out with no friend.,Never hung out with no what?,Friends.,
We who plays piano be composin' new music.,Be composin' what?,New music.,
We who palys viola done wrote a novel.,Done wrote what?,A novel.,
We who conducts an orchestra done exercised at the gym.,Done exercised where?,At the gym.,
We who loves warm weather be stayin' hydrated.,Be stayin' what?,Hydrated.,
We who drank water today be playin' with the dog.,Be playin' with what?,The dog.,
We who took a test done practiced for 40 hours.,Done practiced how?,For 40 hours.,
We who put stickers on the wall be goin' on a rollercoaster.,Be goin' on what?,A rollercoaster.,
We who designed stickers be rollin' down the hill.,Be rollin' down what?,The hill.,
We who makes chicken nuggets done turned off them lights.,Done turned off what?,The light.,
We who fixed the car done knitted a scarf.,Done knitted what?,A scarf.,
We who likes fruit snacks never voted in no election.,Never voted in no what?,Election.,
We who left the mark never drank no coffees.,Never drank no what?,Coffees.,
We who took a test done bought new earrings.,Bought what?,Earrings.,
They who made a friend be makin' soup.,Who be makin' soup?,They.,
They who loves dogs be makin' houses.,Who be makin' houses?,They.,
They who plays piano be cookin' beans.,Who be cookin' beans?,They.,
They who palys viola done gone home early.,Done gone home when?,Early.,
They who conducts an orchestra be sin'in' a song.,Who be sin'in' a song?,They.,
They who loves warm weather be lovin' dogs.,Who be lovin' dogs?,They.,
They who drank water today be playin' the piano.,Who be playin' the piano?,They.,
They who took a test be goin' to concerts.,Who be goin' to concerts?,They.,
They who put stickers on the wall be swimmin' at the beach.,Who be swimmin' at the beach?,They.,
They who designed stickers be goin' to the mall.,Be goin' where?,The mall.,
They who makes chicken nuggets done fixed the car.,Done fixed what?,The car.,
They who fixed the car never ate no fruit snacks.,Never ate no what?,Fruit snacks.,
They who likes fruit snacks done designed those stickers.,Designed what?,Those stickers.,
They who left the mark be writin' a story.,Be writin' what?,A story.,
They who took a test done made that program.,Done made what?,That program.,
They who made a friend done cleaned the room.,Done cleaned what?,The room.,
They who loves dogs be watchin' them kids.,Be watchin' who?,Kids.,
They who plays piano be eatin' chicken nuggets.,Who be eatin' chicken nuggets?,They.,
They who palys viola like them fruit snacks.,Who likes them fruit snacks?,They.,
They who conducts an orchestra be playin' viola.,Who be playin' viola?,They.,
They who loves warm weather be conductin' an orchestra.,Be conductin' what?,An orchestra.,
They who drank water today be lovin' warm weather.,Who be lovin' warm weather?,They.,
They who took a test never ate no peppermint bites.,Never ate no what?,Peppermint bites.,
They who put stickers on the wall dig vacations.,Who dig vacations?,They.,
